date,stock(%),vol
0.791667,0.153741,0.222223
0.791667,0.164172,0.222223
0.791667,0.175311,0.222223
0.791667,0.187206,0.222223
0.791667,0.199908,0.222223
0.791667,0.213472,0.222223
0.791667,0.227956,0.222223
0.791667,0.243423,0.222223
0.791667,0.259939,0.222223
0.791667,0.277576,0.222223
0.791667,0.29641,0.222223
0.791667,0.316521,0.222223
0.791667,0.337997,0.222223
0.791667,0.36093,0.222223
0.791667,0.38542,0.241367
0.791667,0.41157,0.259052
0.791667,0.439496,0.275589
0.791667,0.469315,0.291195
0.791667,0.501159,0.305971
0.791667,0.535162,0.31988
0.791667,0.571473,0.332237
0.791667,0.610248,0.341105
0.791667,0.651653,0.344172
0.791667,0.695868,0.34001
0.791667,0.743083,0.328484
0.791667,0.793501,0.310285
0.791667,0.84734,0.286743
0.791667,0.904833,0.259879
0.791667,0.966226,0.232871
0.791667,1.031784,0.206927
0.791667,1.101791,0.182965
0.791667,1.176548,0.165879
0.791667,1.256377,0.153261
0.791667,1.341623,0.157775
0.791667,1.432652,0.167272
0.791667,1.529858,0.1764
0.791667,1.633659,0.184975
0.791667,1.744503,0.193089
0.791667,1.862868,0.200808
0.791667,1.989264,0.208226
0.791667,2.124236,0.215371
0.791667,2.268366,0.222223
0.791667,2.422275,0.222223
0.791667,2.586627,0.222223
0.791667,2.76213,0.222223
0.791667,2.949542,0.222223
0.791667,3.149669,0.222223
0.791667,3.363375,0.222223
0.791667,3.59158,0.222223
0.791667,3.83527,0.222223
0.791667,4.095494,0.222223
0.791667,4.373374,0.222223
0.791667,4.670109,0.222223
0.791667,4.986976,0.222223
0.791667,5.325344,0.222223
0.791667,5.68667,0.222223
0.791667,6.072512,0.222223
0.791667,6.484533,0.222223
0.791667,6.92451,0.222223
0.791667,7.39434,0.222223
0.791667,7.896048,0.222223
0.791667,8.431796,0.222223
0.791667,9.003896,0.222223
0.791667,9.614812,0.222223
0.791667,10.267179,0.222223
0.791667,10.96381,0.222223
0.791667,11.707707,0.222223
0.791667,12.502078,0.222223
0.791667,13.350347,0.222223
0.791667,14.256171,0.222223
0.791667,15.223455,0.222223
0.791667,16.256371,0.222223
0.791667,17.359369,0.222223
0.791667,18.537206,0.222223
0.791667,19.79496,0.222223
0.791667,21.138053,0.222223
0.791667,22.572275,0.222223
0.791667,24.103809,0.222223
0.791667,25.739258,0.222223
0.791667,27.485673,0.222223
0.791667,29.350582,0.222223
0.791667,31.342026,0.222223
0.791667,33.46859,0.222223
0.791667,35.739442,0.222223
0.791667,38.164372,0.222223
0.791667,40.753833,0.222223
0.791667,43.518991,0.222223
0.791667,46.471764,0.222223
0.791667,49.624885,0.222223
0.791667,52.991945,0.222223
0.791667,56.587461,0.222223
0.791667,60.426933,0.222223
0.791667,64.526915,0.222223
0.791667,68.905082,0.222223
0.791667,73.580308,0.222223
0.791667,78.572749,0.222223
0.791667,83.903929,0.222223
0.791667,89.59683,0.222223
0.791667,95.675996,0.222223
0.791667,102.167635,0.222223
0.791667,109.099733,0.222223
0.791667,116.502176,0.222223
0.791667,124.406876,0.222223
0.791667,132.847912,0.222223
0.791667,141.861675,0.222223
0.791667,151.487023,0.222223
0.791667,161.765453,0.222223
